participant_id,experiment,item,cond,presentation_order,literal_response,response,timestamp,english_first_language,country_of_birth
5f2f0014688d632bfee11cbf,size,1,bottom_right,0,Yes,Triángulo ,2023-05-11 13:01:58,Sí,México
5f2f0014688d632bfee11cbf,size,3,top_right,1,No,Cuadrado ,2023-05-11 13:01:58,Sí,México
5f2f0014688d632bfee11cbf,size,2,bottom_left,2,No,Círculo ,2023-05-11 13:01:58,Sí,México
5f2f0014688d632bfee11cbf,size,4,top_left,3,Yes,Estrella ,2023-05-11 13:01:58,Sí,México
61678183af5867c98652331a,size,4,top_right,0,No,Estrella ,2023-05-11 13:04:21,Sí,México
61678183af5867c98652331a,size,3,bottom_right,1,Yes,Signo de más ,2023-05-11 13:04:21,Sí,México
61678183af5867c98652331a,size,1,top_left,2,Yes,Corazón ,2023-05-11 13:04:21,Sí,México
61678183af5867c98652331a,size,2,bottom_left,3,No,Círculo ,2023-05-11 13:04:21,Sí,México
606e7d7942e4973f7ea8408e,size,1,bottom_left,0,No,Triangulo,2023-05-11 13:04:41,Sí,México
606e7d7942e4973f7ea8408e,size,2,top_right,1,No,Rectangulo,2023-05-11 13:04:41,Sí,México
606e7d7942e4973f7ea8408e,size,3,top_left,2,Yes,Cuadrado,2023-05-11 13:04:41,Sí,México
606e7d7942e4973f7ea8408e,size,4,bottom_right,3,Yes,Rombo,2023-05-11 13:04:41,Sí,México
61225eed9644b99769bb90a0,size,3,top_right,0,No,Cuadrado,2023-05-11 13:05:24,Sí,Otro
61225eed9644b99769bb90a0,size,4,top_left,1,Yes,Estrella,2023-05-11 13:05:24,Sí,Otro
61225eed9644b99769bb90a0,size,2,bottom_left,2,No,Círculo,2023-05-11 13:05:24,Sí,Otro
61225eed9644b99769bb90a0,size,1,bottom_right,3,Yes,Triángulo,2023-05-11 13:05:24,Sí,Otro
5cccd9bee48e6700175286ca,size,1,bottom_left,0,No,Triangulo,2023-05-11 13:06:55,Sí,México
5cccd9bee48e6700175286ca,size,3,top_right,1,No,Cuadrado,2023-05-11 13:06:55,Sí,México
5cccd9bee48e6700175286ca,size,4,bottom_right,2,Yes,Rombo,2023-05-11 13:06:55,Sí,México
5cccd9bee48e6700175286ca,size,2,top_left,3,Yes,Rectangulo,2023-05-11 13:06:55,Sí,México
5b36e844cf5e6a00018303a8,size,3,top_left,0,Yes,cuadrado,2023-05-11 13:07:28,Sí,México
5b36e844cf5e6a00018303a8,size,1,bottom_left,1,No,triangulo,2023-05-11 13:07:28,Sí,México
5b36e844cf5e6a00018303a8,size,2,top_right,2,No,rectangulo,2023-05-11 13:07:28,Sí,México
5b36e844cf5e6a00018303a8,size,4,bottom_right,3,Yes,rombo,2023-05-11 13:07:28,Sí,México
613b7cf2f368095595aa6ef2,size,2,top_right,0,No,rectangulo ,2023-05-11 13:07:46,Sí,México
613b7cf2f368095595aa6ef2,size,1,bottom_right,1,Yes,triangulo,2023-05-11 13:07:46,Sí,México
613b7cf2f368095595aa6ef2,size,4,bottom_left,2,No,rombo grande,2023-05-11 13:07:46,Sí,México
613b7cf2f368095595aa6ef2,size,3,top_left,3,Yes,cuadrado,2023-05-11 13:07:46,Sí,México
613fde0b34b0cbed4c9250ad,size,4,bottom_right,0,Yes,Rombo,2023-05-11 13:08:05,Sí,México
613fde0b34b0cbed4c9250ad,size,1,top_right,1,No,Corazón ,2023-05-11 13:08:05,Sí,México
613fde0b34b0cbed4c9250ad,size,3,bottom_left,2,No,Cruz,2023-05-11 13:08:05,Sí,México
613fde0b34b0cbed4c9250ad,size,2,top_left,3,Yes,Guion ,2023-05-11 13:08:05,Sí,México
5f2dc3b1a2052d0fc281a2c4,size,3,top_left,0,Yes,Cuadro pequeño ,2023-05-11 13:08:46,Sí,México
5f2dc3b1a2052d0fc281a2c4,size,4,bottom_left,1,No,Rombo grande,2023-05-11 13:08:46,Sí,México
5f2dc3b1a2052d0fc281a2c4,size,1,top_right,2,No,Corazón grande ,2023-05-11 13:08:46,Sí,México
5f2dc3b1a2052d0fc281a2c4,size,2,bottom_right,3,Yes,Circulo pequeño,2023-05-11 13:08:46,Sí,México
6143fce3f32125a7e2811fbd,size,4,top_right,0,No,Estrella de cinco puntas,2023-05-11 13:08:52,Sí,México
6143fce3f32125a7e2811fbd,size,2,bottom_left,1,No,Circulo negro,2023-05-11 13:08:52,Sí,México
6143fce3f32125a7e2811fbd,size,3,bottom_right,2,Yes,Cruz negra,2023-05-11 13:08:52,Sí,México
6143fce3f32125a7e2811fbd,size,1,top_left,3,Yes,Corazón negri,2023-05-11 13:08:52,Sí,México
613b68e36ab8e4f737db4977,size,2,bottom_left,0,No,Círculo,2023-05-11 13:09:14,Sí,México
613b68e36ab8e4f737db4977,size,3,top_right,1,No,Cuadrado,2023-05-11 13:09:14,Sí,México
