participant_id,experiment,item,cond,presentation_order,literal_response,response,timestamp,english_first_language,country_of_birth
613f8d6600a918d57f57908b,color,2,top_left,2,Yes,Un rectangulo rosado,2023-05-11 05:35:01,Sí,México
613f8d6600a918d57f57908b,color,4,bottom_left,3,Yes,Un corazón rojo,2023-05-11 05:35:01,Sí,México
613a6abd8f010ce9c87a4bc7,color,1,top_right,0,No,Sol café ,2023-05-11 05:35:06,Sí,México
613a6abd8f010ce9c87a4bc7,color,2,bottom_left,1,Yes,Cuadrado rosa ,2023-05-11 05:35:06,Sí,México
613a6abd8f010ce9c87a4bc7,color,4,bottom_right,2,No,cruz morada ,2023-05-11 05:35:06,Sí,México
613a6abd8f010ce9c87a4bc7,color,3,top_left,3,Yes,estrella rosa ,2023-05-11 05:35:06,Sí,México
613a2bb94caeb1d94db369a1,color,1,top_right,0,No,Sol,2023-05-11 05:35:12,Sí,México
613a2bb94caeb1d94db369a1,color,2,bottom_right,1,No,Circulo amarillo,2023-05-11 05:35:12,Sí,México
613a2bb94caeb1d94db369a1,color,3,bottom_left,2,Yes,Circulo gris,2023-05-11 05:35:12,Sí,México
613a2bb94caeb1d94db369a1,color,4,top_left,3,Yes,Rombo,2023-05-11 05:35:12,Sí,México
616f6ed2ead3bb59cd1397ac,color,3,bottom_left,0,Yes,circulo gris,2023-05-11 05:35:22,Sí,México
616f6ed2ead3bb59cd1397ac,color,1,top_right,1,No,sol cafe,2023-05-11 05:35:22,Sí,México
616f6ed2ead3bb59cd1397ac,color,2,bottom_right,2,No,circulo amarillo,2023-05-11 05:35:22,Sí,México
616f6ed2ead3bb59cd1397ac,color,4,top_left,3,Yes,rombo gris,2023-05-11 05:35:22,Sí,México
60c03680dc5dfe4723659602,color,4,top_right,0,No,rectangulo naranja,2023-05-11 05:35:31,Sí,Estados Unidos
60c03680dc5dfe4723659602,color,3,bottom_left,1,Yes,circulo gris,2023-05-11 05:35:31,Sí,Estados Unidos
60c03680dc5dfe4723659602,color,2,bottom_right,2,No,circulo amarillo,2023-05-11 05:35:31,Sí,Estados Unidos
60c03680dc5dfe4723659602,color,1,top_left,3,Yes,cuadrado azul,2023-05-11 05:35:31,Sí,Estados Unidos
5c6ca40347681300014741f0,color,4,bottom_right,0,No,Cruz morada,2023-05-11 05:35:39,Sí,México
5c6ca40347681300014741f0,color,1,top_left,1,Yes,Cuadrado azul,2023-05-11 05:35:39,Sí,México
