participant_id,experiment,item,cond,presentation_order,literal_response,response,timestamp,english_first_language,country_of_birth
6417413921c539fd7d59e6e6,color,1,top_left,1,Yes,blue square,5/11/2023 5:50,Yes,UK
6417413921c539fd7d59e6e6,color,4,bottom_left,2,Yes,red heart,5/11/2023 5:50,Yes,UK
6417413921c539fd7d59e6e6,color,3,bottom_right,3,No,yellow triangle,5/11/2023 5:50,Yes,UK
5c5d76b4c378220001e5f2f5,color,1,top_left,0,Yes,Blue square,5/11/2023 5:51,Yes,UK
5c5d76b4c378220001e5f2f5,color,4,bottom_left,1,Yes,Red heart,5/11/2023 5:51,Yes,UK
5c5d76b4c378220001e5f2f5,color,3,bottom_right,2,No,Yellow triangle ,5/11/2023 5:51,Yes,UK
5c5d76b4c378220001e5f2f5,color,2,top_right,3,No,Yellow oblong ,5/11/2023 5:51,Yes,UK
5bd18be2718e24000181ada8,color,3,top_left,0,Yes,Star,5/11/2023 5:51,Yes,United States
5bd18be2718e24000181ada8,color,4,bottom_left,1,Yes,Heart,5/11/2023 5:51,Yes,United States
5bd18be2718e24000181ada8,color,1,bottom_right,2,No,Triangle ,5/11/2023 5:51,Yes,United States
5bd18be2718e24000181ada8,color,2,top_right,3,No,Rectangle ,5/11/2023 5:51,Yes,United States
63ffab18b5b1db350a46524e,color,1,top_right,0,No,Brown sun,5/11/2023 5:51,Yes,UK
63ffab18b5b1db350a46524e,color,3,top_left,1,Yes,Pink star,5/11/2023 5:51,Yes,UK
63ffab18b5b1db350a46524e,color,4,bottom_left,2,Yes,Red heart,5/11/2023 5:51,Yes,UK
63ffab18b5b1db350a46524e,color,2,bottom_right,3,No,Yellow circle,5/11/2023 5:51,Yes,UK
594a481105e73f0001450009,color,3,bottom_left,0,Yes,Normal cirlcle,5/11/2023 5:51,Yes,UK
594a481105e73f0001450009,color,4,bottom_right,1,No,Purple cross,5/11/2023 5:51,Yes,UK
594a481105e73f0001450009,color,1,top_right,2,No,Brown sun,5/11/2023 5:51,Yes,UK
594a481105e73f0001450009,color,2,top_left,3,Yes,pink rectangle,5/11/2023 5:51,Yes,UK
5e7d2dd68356c70e07dac499,color,1,bottom_left,0,Yes,Purple heart,5/11/2023 5:51,Yes,United States
5e7d2dd68356c70e07dac499,color,2,top_left,1,Yes,Pink rectangle,5/11/2023 5:51,Yes,United States
5e7d2dd68356c70e07dac499,color,4,top_right,2,No,Orange rectangle,5/11/2023 5:51,Yes,United States
5e7d2dd68356c70e07dac499,color,3,bottom_right,3,No,Yellow triangle,5/11/2023 5:51,Yes,United States
60eb2754cb0dd8c971cb2aeb,color,1,bottom_left,0,Yes,Heart,5/11/2023 5:51,Yes,Other
60eb2754cb0dd8c971cb2aeb,color,3,bottom_right,1,No,Triangle,5/11/2023 5:51,Yes,Other
60eb2754cb0dd8c971cb2aeb,color,2,top_right,2,No,Rectangle ,5/11/2023 5:51,Yes,Other
60eb2754cb0dd8c971cb2aeb,color,4,top_left,3,Yes,Diamond ,5/11/2023 5:51,Yes,Other
5be44162fa676700011d80d7,color,3,top_right,0,No,Rectangle ,5/11/2023 5:51,Yes,UK
5be44162fa676700011d80d7,color,4,bottom_left,1,Yes,Heart,5/11/2023 5:51,Yes,UK
5be44162fa676700011d80d7,color,1,top_left,2,Yes,Square,5/11/2023 5:51,Yes,UK
5be44162fa676700011d80d7,color,2,bottom_right,3,No,Circle,5/11/2023 5:51,Yes,UK
60be448c7a00c44fbb47500e,color,4,bottom_right,0,No,Plus sign ,5/11/2023 5:51,Yes,UK
60be448c7a00c44fbb47500e,color,3,bottom_left,1,Yes,Grey circle ,5/11/2023 5:51,Yes,UK
60be448c7a00c44fbb47500e,color,2,top_right,2,No,Yellow rectangle ,5/11/2023 5:51,Yes,UK
60be448c7a00c44fbb47500e,color,1,top_left,3,Yes,Blue square ,5/11/2023 5:51,Yes,UK
59669e237c13bd00018ea020,color,1,bottom_left,0,Yes,Purple heart,5/11/2023 5:51,Yes,UK
59669e237c13bd00018ea020,color,3,top_right,1,No,Yellow rectangle,5/11/2023 5:51,Yes,UK
59669e237c13bd00018ea020,color,4,bottom_right,2,No,Purple addition sign,5/11/2023 5:51,Yes,UK
59669e237c13bd00018ea020,color,2,top_left,3,Yes,Pink rectangle,5/11/2023 5:51,Yes,UK
5b9bf9437027930001c6153a,color,1,top_left,0,Yes, Blue square ,5/11/2023 5:51,Yes,UK
5b9bf9437027930001c6153a,color,4,bottom_left,1,Yes,Red heart ,5/11/2023 5:51,Yes,UK
5b9bf9437027930001c6153a,color,2,bottom_right,2,No,Yellow circle ,5/11/2023 5:51,Yes,UK
5b9bf9437027930001c6153a,color,3,top_right,3,No,Yellow oblong ,5/11/2023 5:51,Yes,UK
5d25ee154b5c4f0018fdaaa7,color,2,bottom_right,0,No,yellow circle,5/11/2023 5:51,Yes,UK
5d25ee154b5c4f0018fdaaa7,color,3,top_left,1,Yes,pink star,5/11/2023 5:51,Yes,UK
5d25ee154b5c4f0018fdaaa7,color,1,top_right,2,No,brown sun,5/11/2023 5:51,Yes,UK
5d25ee154b5c4f0018fdaaa7,color,4,bottom_left,3,Yes,red heart,5/11/2023 5:51,Yes,UK
5b6a1096bd09a0000191be09,color,4,top_left,0,Yes,Grey diamond,5/11/2023 5:51,Yes,UK
5b6a1096bd09a0000191be09,color,3,bottom_left,1,Yes,Grey circle ,5/11/2023 5:51,Yes,UK
5b6a1096bd09a0000191be09,color,2,bottom_right,2,No,Yellow circle,5/11/2023 5:51,Yes,UK
5b6a1096bd09a0000191be09,color,1,top_right,3,No,Brown sun,5/11/2023 5:51,Yes,UK
5c4c612fa123930001ac103a,color,4,top_right,0,No,rectangle,5/11/2023 5:51,Yes,UK
5c4c612fa123930001ac103a,color,2,bottom_left,1,Yes,square,5/11/2023 5:51,Yes,UK
5c4c612fa123930001ac103a,color,3,top_left,2,Yes,star,5/11/2023 5:51,Yes,UK
5c4c612fa123930001ac103a,color,1,bottom_right,3,No,triangle,5/11/2023 5:51,Yes,UK
5f906e4553c0fa11f0302333,color,2,top_right,0,No,Yellow oblong ,5/11/2023 5:51,Yes,UK
5f906e4553c0fa11f0302333,color,1,bottom_right,1,No,Pink triangle ,5/11/2023 5:51,Yes,UK
5f906e4553c0fa11f0302333,color,3,top_left,2,Yes,Pink star,5/11/2023 5:51,Yes,UK
5f906e4553c0fa11f0302333,color,4,bottom_left,3,Yes,Red heart,5/11/2023 5:51,Yes,UK
5d532bb9d103e90018c69203,color,1,bottom_right,0,No,Pink triangle,5/11/2023 5:51,Yes,UK
5d532bb9d103e90018c69203,color,4,bottom_left,1,Yes,Red heart,5/11/2023 5:51,Yes,UK
5d532bb9d103e90018c69203,color,3,top_left,2,Yes,Pink star,5/11/2023 5:51,Yes,UK
5d532bb9d103e90018c69203,color,2,top_right,3,No,Yellow rectangle,5/11/2023 5:51,Yes,UK
5be8e2465b7ff700013c4ed5,color,1,bottom_right,0,No,Pink triangle ,5/11/2023 5:52,Yes,UK
5be8e2465b7ff700013c4ed5,color,4,top_left,1,Yes,Grey diamond ,5/11/2023 5:52,Yes,UK
5be8e2465b7ff700013c4ed5,color,2,top_right,2,No,Yellow rectangle ,5/11/2023 5:52,Yes,UK
5be8e2465b7ff700013c4ed5,color,3,bottom_left,3,Yes,Grey circle ,5/11/2023 5:52,Yes,UK
63d79f249b2729d9dd3c48ce,color,2,top_right,0,No,yellow rectangle (top right),5/11/2023 5:52,Yes,UK
63d79f249b2729d9dd3c48ce,color,1,bottom_left,1,Yes,Purple Heart (bottom left),5/11/2023 5:52,Yes,UK
63d79f249b2729d9dd3c48ce,color,3,bottom_right,2,No,Yellow triangle (bottom right),5/11/2023 5:52,Yes,UK
63d79f249b2729d9dd3c48ce,color,4,top_left,3,Yes,grey diamond (top left),5/11/2023 5:52,Yes,UK
6419ff1d1f2bdaabc7941983,color,3,top_left,0,Yes,Pink star,5/11/2023 5:52,Yes,UK
6419ff1d1f2bdaabc7941983,color,4,top_right,1,No,Orange rectangle,5/11/2023 5:52,Yes,UK
6419ff1d1f2bdaabc7941983,color,2,bottom_right,2,No,Yellow circle,5/11/2023 5:52,Yes,UK
6419ff1d1f2bdaabc7941983,color,1,bottom_left,3,Yes,Purple heart,5/11/2023 5:52,Yes,UK
5c345ebad4f77a0001a91ec0,color,4,top_right,0,No,Orange rectangle,5/11/2023 5:52,Yes,UK
5c345ebad4f77a0001a91ec0,color,2,bottom_right,1,No,Yellow Circle,5/11/2023 5:52,Yes,UK
5c345ebad4f77a0001a91ec0,color,3,bottom_left,2,Yes,Grey Circle,5/11/2023 5:52,Yes,UK
5c345ebad4f77a0001a91ec0,color,1,top_left,3,Yes,Blue Square,5/11/2023 5:52,Yes,UK
5f3aab2f9744cb702f058e99,color,1,bottom_left,0,Yes,Purple heart,5/11/2023 5:52,Yes,UK
5f3aab2f9744cb702f058e99,color,3,top_left,1,Yes,Pink star,5/11/2023 5:52,Yes,UK
5f3aab2f9744cb702f058e99,color,2,bottom_right,2,No,Yellow circle,5/11/2023 5:52,Yes,UK
5f3aab2f9744cb702f058e99,color,4,top_right,3,No,Orange box,5/11/2023 5:52,Yes,UK
602044c8c8de0361eee66834,color,3,bottom_left,0,Yes,Grey circle ,5/11/2023 5:52,Yes,UK
602044c8c8de0361eee66834,color,1,top_right,1,No,Brown sun ,5/11/2023 5:52,Yes,UK
602044c8c8de0361eee66834,color,2,top_left,2,Yes,Pink rectangle ,5/11/2023 5:52,Yes,UK
602044c8c8de0361eee66834,color,4,bottom_right,3,No,Purple cross,5/11/2023 5:52,Yes,UK
643c069c30e6ba111922f086,color,4,bottom_left,0,Yes,Heart,5/11/2023 5:52,Yes,UK
643c069c30e6ba111922f086,color,3,top_left,1,Yes,Star,5/11/2023 5:52,Yes,UK
643c069c30e6ba111922f086,color,2,bottom_right,2,No,Circle,5/11/2023 5:52,Yes,UK
643c069c30e6ba111922f086,color,1,top_right,3,No,Sun,5/11/2023 5:52,Yes,UK
58eb9c6c715f180001f8e89a,color,3,bottom_right,0,No,Yellow 3 sided,5/11/2023 5:52,Yes,UK
58eb9c6c715f180001f8e89a,color,4,top_right,1,No,Orange 4 sided rectangle,5/11/2023 5:52,Yes,UK
58eb9c6c715f180001f8e89a,color,2,top_left,2,Yes,Pink 4 sided rectangle,5/11/2023 5:52,Yes,UK
58eb9c6c715f180001f8e89a,color,1,bottom_left,3,Yes,Purple Heart shape,5/11/2023 5:52,Yes,UK
55d39f64da14d7001295375a,color,3,top_right,0,No,yellow rectangle,5/11/2023 5:52,Yes,UK
55d39f64da14d7001295375a,color,1,top_left,1,Yes,blue square,5/11/2023 5:52,Yes,UK
55d39f64da14d7001295375a,color,2,bottom_right,2,No,yellow circle,5/11/2023 5:52,Yes,UK
55d39f64da14d7001295375a,color,4,bottom_left,3,Yes,red heart,5/11/2023 5:52,Yes,UK
62b1d2b897646fe6bb832b1f,color,2,top_left,0,Yes,Box,5/11/2023 5:52,Yes,UK
62b1d2b897646fe6bb832b1f,color,1,top_right,1,No,Sun,5/11/2023 5:52,Yes,UK
62b1d2b897646fe6bb832b1f,color,4,bottom_right,2,No,Cross,5/11/2023 5:52,Yes,UK
62b1d2b897646fe6bb832b1f,color,3,bottom_left,3,Yes,Circle,5/11/2023 5:52,Yes,UK
63a0ba2b090476e91839f62e,color,1,top_right,0,No,Circle,5/11/2023 5:52,Yes,UK
63a0ba2b090476e91839f62e,color,3,bottom_right,1,No,Triangle,5/11/2023 5:52,Yes,UK
63a0ba2b090476e91839f62e,color,2,bottom_left,2,Yes,Square,5/11/2023 5:52,Yes,UK
63a0ba2b090476e91839f62e,color,4,top_left,3,Yes,Diamond,5/11/2023 5:52,Yes,UK
55e57aa9c70c7a00102a598e,color,2,top_left,0,Yes,Pink rectangle,5/11/2023 5:52,Yes,UK
55e57aa9c70c7a00102a598e,color,3,bottom_right,1,No,Yellow triangle,5/11/2023 5:52,Yes,UK
55e57aa9c70c7a00102a598e,color,1,top_right,2,No,Brown sun,5/11/2023 5:52,Yes,UK
55e57aa9c70c7a00102a598e,color,4,bottom_left,3,Yes,Red heart,5/11/2023 5:52,Yes,UK
5c73a9d92dfbdb0001b95375,color,4,top_left,0,Yes,Grey Diamond,5/11/2023 5:53,Yes,UK
5c73a9d92dfbdb0001b95375,color,2,bottom_left,1,Yes,Pink square,5/11/2023 5:53,Yes,UK
5c73a9d92dfbdb0001b95375,color,3,bottom_right,2,No,Yellow Triangle,5/11/2023 5:53,Yes,UK
5c73a9d92dfbdb0001b95375,color,1,top_right,3,No,Brown sun ,5/11/2023 5:53,Yes,UK
6266e377c03edf660348284a,color,3,bottom_left,0,Yes,gray circle,5/11/2023 5:53,Yes,United States
6266e377c03edf660348284a,color,4,top_left,1,Yes,gray diamond,5/11/2023 5:53,Yes,United States
6266e377c03edf660348284a,color,1,bottom_right,2,No,pink triangle,5/11/2023 5:53,Yes,United States
6266e377c03edf660348284a,color,2,top_right,3,No,yellow rectangle,5/11/2023 5:53,Yes,United States
5e789ca247422a42289e33d0,color,3,bottom_right,0,No,Yellow triangle,5/11/2023 5:53,Yes,UK
5e789ca247422a42289e33d0,color,1,top_left,1,Yes,Blue square,5/11/2023 5:53,Yes,UK
5e789ca247422a42289e33d0,color,4,bottom_left,2,Yes,Red heart,5/11/2023 5:53,Yes,UK
5e789ca247422a42289e33d0,color,2,top_right,3,No,Yellow rectangle,5/11/2023 5:53,Yes,UK
63d1767409746a98311e4aba,color,1,top_right,0,No,Brown sun,5/11/2023 5:53,Yes,UK
63d1767409746a98311e4aba,color,3,top_left,1,Yes,Star,5/11/2023 5:53,Yes,UK
63d1767409746a98311e4aba,color,4,bottom_left,2,Yes,Heart,5/11/2023 5:53,Yes,UK
63d1767409746a98311e4aba,color,2,bottom_right,3,No,Circle,5/11/2023 5:53,Yes,UK
597c4133cae3340001135a72,color,4,top_left,0,Yes,diamond,5/11/2023 5:53,Yes,UK
597c4133cae3340001135a72,color,3,bottom_left,1,Yes,circle,5/11/2023 5:53,Yes,UK
597c4133cae3340001135a72,color,1,bottom_right,2,No,triangle,5/11/2023 5:53,Yes,UK
597c4133cae3340001135a72,color,2,top_right,3,No,rectangle,5/11/2023 5:53,Yes,UK
597b92f0a33b0d0001fd3d90,color,3,bottom_left,0,Yes,grey circle ,5/11/2023 5:53,Yes,UK
597b92f0a33b0d0001fd3d90,color,4,top_right,1,No,Red rectangle,5/11/2023 5:53,Yes,UK
597b92f0a33b0d0001fd3d90,color,2,top_left,2,Yes,pink rectangle ,5/11/2023 5:53,Yes,UK
597b92f0a33b0d0001fd3d90,color,1,bottom_right,3,No,pink triangle ,5/11/2023 5:53,Yes,UK
63babb3f30c7eea8b8114f14,color,4,bottom_right,0,No,purple cross,5/11/2023 5:53,Yes,UK
63babb3f30c7eea8b8114f14,color,1,top_left,1,Yes,blue square,5/11/2023 5:53,Yes,UK
63babb3f30c7eea8b8114f14,color,3,top_right,2,No,yellow oblong,5/11/2023 5:53,Yes,UK
63babb3f30c7eea8b8114f14,color,2,bottom_left,3,Yes,pink square,5/11/2023 5:53,Yes,UK
5ca8eb68e6756300142a960c,color,2,top_right,0,No,Rectangle ,5/11/2023 5:55,Yes,UK
5ca8eb68e6756300142a960c,color,4,bottom_right,1,No,Cross,5/11/2023 5:55,Yes,UK
5ca8eb68e6756300142a960c,color,3,bottom_left,2,Yes,Circle ,5/11/2023 5:55,Yes,UK
5ca8eb68e6756300142a960c,color,1,top_left,3,Yes,Square,5/11/2023 5:55,Yes,UK
5a5a6318ac5624000153e365,color,4,top_left,0,Yes,Gray Diamond ,5/11/2023 5:57,Yes,UK
5a5a6318ac5624000153e365,color,3,bottom_left,1,Yes,Gray circle,5/11/2023 5:57,Yes,UK
5a5a6318ac5624000153e365,color,1,bottom_right,2,No,Pink triangle,5/11/2023 5:57,Yes,UK
5a5a6318ac5624000153e365,color,2,top_right,3,No,Yellow rectangle ,5/11/2023 5:57,Yes,UK
6321d9c78e8e3c04f82a0ea0,color,4,top_left,0,Yes,1,5/11/2023 6:04,Yes,UK
6321d9c78e8e3c04f82a0ea0,color,3,top_right,1,No,2,5/11/2023 6:04,Yes,UK
6321d9c78e8e3c04f82a0ea0,color,2,bottom_right,2,No,4,5/11/2023 6:04,Yes,UK
6321d9c78e8e3c04f82a0ea0,color,1,bottom_left,3,Yes,3,5/11/2023 6:04,Yes,UK
62d793b216e1b007c88f156f,color,2,bottom_right,0,No,Yellow Circle,5/11/2023 6:04,Yes,UK
62d793b216e1b007c88f156f,color,1,top_right,1,No,Brown Sun,5/11/2023 6:04,Yes,UK
62d793b216e1b007c88f156f,color,3,bottom_left,2,Yes,Grey Circle,5/11/2023 6:04,Yes,UK
62d793b216e1b007c88f156f,color,4,top_left,3,Yes,Grey Diamond,5/11/2023 6:04,Yes,UK
5c49edc17634520001c65aa5,color,1,top_right,0,No,Gold Sun,5/11/2023 6:05,Yes,UK
5c49edc17634520001c65aa5,color,4,bottom_right,1,No,Purple Plus,5/11/2023 6:05,Yes,UK
5c49edc17634520001c65aa5,color,3,bottom_left,2,Yes,Grey Circle ,5/11/2023 6:05,Yes,UK
5c49edc17634520001c65aa5,color,2,top_left,3,Yes,Pink Rectangle ,5/11/2023 6:05,Yes,UK
5ec79cbd44972a1fceed2719,color,2,bottom_left,0,Yes,Pink Square,5/11/2023 6:16,Yes,UK
5ec79cbd44972a1fceed2719,color,1,top_left,1,Yes,Blue Square,5/11/2023 6:16,Yes,UK
5ec79cbd44972a1fceed2719,color,4,bottom_right,2,No,Purple Cross,5/11/2023 6:16,Yes,UK
5ec79cbd44972a1fceed2719,color,3,top_right,3,No,Yellow Rectangle,5/11/2023 6:16,Yes,UK
5654166804212700054a12aa,color,4,top_right,0,No,TopRight,5/11/2023 6:16,Yes,UK
5654166804212700054a12aa,color,3,bottom_left,1,Yes,BottomLeft,5/11/2023 6:16,Yes,UK
5654166804212700054a12aa,color,2,bottom_right,2,No,BottomRight,5/11/2023 6:16,Yes,UK
5654166804212700054a12aa,color,1,top_left,3,Yes,TopLeft,5/11/2023 6:16,Yes,UK
58456eba000f1000010eb97c,color,4,bottom_right,0,No,purple,5/11/2023 14:27,Yes,UK
58456eba000f1000010eb97c,color,1,top_left,1,Yes,blue,5/11/2023 14:27,Yes,UK
58456eba000f1000010eb97c,color,2,top_right,2,No,yellow,5/11/2023 14:27,Yes,UK
58456eba000f1000010eb97c,color,3,bottom_left,3,Yes,gray,5/11/2023 14:27,Yes,UK
